"Narrative","label"
" ich habe die bitversion von windows   ich bin malos ber die perfomance des warehouse sales firstclass wh ultimate enttuscht  sie erzhlen in der werbung bei jeder version jetzt noch schneller und noch schneller  die wahrheit allerdings ist trotslos  ihr programm kann immer noch nicht bitsystemen umgehen  ich habe  x    gh prozessoren und  gb arbeitsspeicher im rechner  in der besicht liegen  megabyte emvrohdaten  also noch ohne jegliche funktionen  ich arbeite mit halber leistung und das programm kriegt kaum eine srechnung hin und wenn doch  dann derart stockend  dass man dien auftrag berhauzpt nicht verarbeiten kann  sagen sie mir bitte  dass das nicht alles ist  und noch eine frage wie soll ich jemals den fertigen ablauf etwa  mb  mit funktionen in emvqualitt aus dem rechner kriegen  wenn er mir den ablauf in der bersicht stockend anzeigt  welche konfigurationen  eine schnelle antwort wre super  denn ich wrde den ablauf gerne vor weihnachten prsentieren  jasper beckenbauer ","1"
" sehr geehrtes helpdeskteam  seit gestern kommt folgende fehlermeldung  wenn ich das datenblatt exportieren als specs  xml bzw  freischalten will fehler von warehouse specs manager  nativer fehler  da ich ihr programm zum ersten mal nutze  wei ich nicht  ob es tatschlich an ihnen oder doch an mir liegt  bitte um hilfe  vielen dank  mfg  tatjana notinger ","5"
" michael zwickel odenwaldallee  d fuhrbach tel       email anforderung programm ablufe auf dvd  fuer windows  sehr geehrte damen und herren  in  habe ich bei ihnen das programm ablufe im office katalog  gekauft  nun habe ich meine beiden notebooks komplett neu installiert mit einem neuen betriebssystem  das windows  ultimate  damit laesst sich nun das programm nicht mehr neu installieren  deshalb bitte ich sie  mir eine neue version zuzusenden  die fuer windows  geeignet ist und funktionsfaehig ist  wenn notwendig  kann ich ihnen den aktivierungscode durchgeben  bitte geben sie mir eine information darueber  ob diese anforderung moeglich ist  bei diesem kauf war eventuell noch ein programm dabei  das glaube ich  dies haette ich dann gerne ebenfalls fuer windows  kompatibel  mit freundlichem gruss ","4"
" habe einige daten und ablauf bearbeitungsprogramme und jetzt einen mac ","4"
" sehr geehrte damen und herren  ich habe folgende probleme   beim ffnen von office katalog  und wh first clas geht anhngendes fenster auf  da ich beide versionen habe  aber immer nur ein programm geffnet habe verstehe ich die welt nicht mehr    das entschlsselungsverfahren data geht so wohl bei  nicht wie bei wh  ale meine versuche mit der kennungs nr  kaufdatum sind fehlgeschlagen  best  nr  whr eine reaktivierung mit kennungs nr ist mir nicht gelungen  mfg friedbert gans ","6"
" hallo helpdeskteam  ich habe meinen chip kartenleser solarmobile ber ethernet mit meinem rechner win    bit verbunden  bei der erstellung kann ich jedoch nicht vorwrts und rckwrts durch die daten springen und auch nichts erstellen  windows erkennt den kartenleser hrbar am gerusch  haben sie einen ratschlag  viele gre aus mnchen rudolph weltall ","4"
" ich kann meine zustze xtragood corporare  und xtragood calculage im fenster geben sie ihre seriennummer ein nicht mehr weiter installieren  da sich hier nichts mehr eingeben lsst  alle anderen eingaben waren in ordnung  das upgrade warehouse sales firstclass  ultimate emv habe ich erst am      erhalten  ich besitzt bereits warehouse sales firstclass  neo  ","6"
" sehr geehrte damen und herren  ich habe ein produkt von ihrer firma erworben  leider ist eine registrierung des produktes nicht mglich  da die meldung kommt seriennummer bereits benutzt  ich hatte es ber ebay erworben  seriennummer h knnten sie die seriennummer bitte wieder freischalten  so das ich dieses wieder registrieren kann  mit freundlichen gren trde ","6"
" sehr geehrte damen und herren ich bearbeitete meine xls und xtremexls mit dem prozessbarbeitungsprogramm  letzt woche hatte mein pc einen defekt  sodass ich das programm neu instellieren musste  seither erscheinen immerwieder die hinweise in ihrem sytem konnten keine erstellungsgrte erkannt werden und treibersoftware fr usb  device muss installiert werden  ich habe den download fr diese installation prozessverwalter gelbweiss schon xmal durchgefhrt erfolglos  was mache ich wohl falsch  ","4"
" der verlngerungscod fr die demofase wird nicht angenommen ","6"
" hallo helpdesk ich kann den anzeigepfeil in einem frame nicht mehr korrekt platzieren  es gelingt nur einmal und sobald ich ihn vor oder zurck bewege beginnt er jeweils am anfang des elements  kein erfolg mit anlicken ","1"
" sehr gehhrter herr ich benutze einen emvx cardreader von powerread typ jb der bluyray brenner ist von ggd jhgel mit diesen gerten arbeite ich von anfang an  zwischendurch zeigte sich einmal das gleiche problem  dass ich mit einer totalen neuinstallation beheben konnte  dieses mal war es mit dem gleichen versuch erfolglos  nach dem einlesen und bearbeitung des ablaufes erfolgt dann beim brennvorgang immer die gleiche meldung internes problem bei der bearbeitung  ich bin am verzweifeln  der sycaretest ist einmal bei test  laufwerk d und dann beim   versuch bei test  laufwerk e jeweils  min und lnger ohne bewegung geblieben  jetzt habe ich den test abgebrochen  wie knnen sie mir helfen  ps  die systemvorraussetzungen sind brigens mehr wie ausreichend  mit freunlichen gren ","2"
" sehr geehrte damen und herren  ich wollte heute meine ersten bestnde archivieren  leider muss ich ihnen jedoch mitteilen  dass der usbprozessverwalter weder eine funktionsanzeige hat  noch sich an meinem rechner anmeldet  es steht also zu befuerchten  dass das geraet defekt ist  ich waere ihnen sehr dankbar  wenn sie mich kurzfristig am besten per email kontaktieren wuerden  im voraus vielen dank  mit freundlichen gruessen ","4"
" leider habe ich jetzt produkte im it u  office katalog  firstclass  einige artikelprozesse habe ich auch brennen knnen  beim letzte brennversuch kam aber folgende fehlermeldung problem in klasse wmembank  dll suchadresseox an adresse xefcre was kann ich tun  ich habe versucht das programm zu reparieren  kein erfolg  die daten auf produkte      welches sich noch auf dem computer befindet ist offensichtlich nicht mglich um sie dort zu brenne  ","5"
" guten abend ich habe ein pluginpaymentreader eingefgt und einen crv ablaud freigeschaltet ca   mb gross  anschliessend wollte ich einen zweiten ablauf ca   mb freischalten  leider kommt der hinweis nicht ausreichend speicher  obwohl ich mein webspace auf  gb erht habe ist nicht ausreichend speicher vorhanden  wo werden diese ablufe gespeichert und was muss ich tun damit ich noch weitere ablufe freischalten kann  vielen dank fr eure untersttzung freundliche grsse karlheinz banani ","5"
" nach einer neuinstallation von sales firstclass lsst sich das programm nicht mehr starten ","1"
" guten tag ich habe das programm bei inaktiver firewall und virenprogramm installiert  wenn ich das programm ausfhren will  erscheint zwar der startbildschirm  aber sobald drin steht  dass die prozessstruktur eingerichtet wird  bricht der startvorgang ab  ohne eine fehlermeldung  mein system win xp home sp mit allen updates amd phantom  mhz  gb ram geforce  se grafikkartetreiber im gerte manager ","1"
" sehr geehrte damen und herren  seit einiger zeit bearbeite ich erfolgreich meine von meinem datenscanner importierten ablufe  nun erhalte ich allerdings folgenden hinweis  wenn ich meinen inhalt vom datenscanner in das programm warehouse sales firstclass  ultimate uebertragen moechte es konnte keine verbindung zum hardwea aufgebaut werden  wie kann ich dieses problem beheben  vorher lief immer alles fehlerfrei  mit freundlichen gruessen ","4"
" in meine produktpreview will ich kleine verkaufsprozesse einbringen  die mit einem kartenlesegert powerread extremescan p eingelesen wurden  leider kann ihr verarbeitungsprogramm die dabei in ansatz gebrachte dateierweiterung   prc workit nicht lesen  bitte um mitteilung  ob der erforderliche entschlsselungsverfahren von ihnen und wenn ja  zu welchem preis bereitgestellt werden kann  andernfalls bitte wege aufzeigen  wie ich das problem lsen kann  ","5"
" fehlermeldung interbase sparql serverwarehouse edition setup bei der umwandlung ihres produktdatenspeichers ist ein problem aufgetreten  sie werden ihre datenbank mit dieser software nicht verwenden knnen  bitte wenden sie sich an den helpdesk ","4"
" ich mchte eine direkterstellung ttigen  ich starte eine dat datei mit crd  kann aber keinen gerte treiber aktivieren und bekomme dann auch keine eingespielte bestellnummer  ich kann  gertetreiber aus dem auswahlfeld anklicken  jedes mal erhalte ich es konnten keine verbindung zur hardware aufgebaut werden  mein motherboard ist ein asuspp  ich benutze den onboard breitband ausgang mit einer   kassier anlage  vielen dank fr die hilfe mfg j  zug ","3"
" habe versucht beim warehouse specs manager xml zu generieren  das funktioniert nicht  es kommt ein fenster von warehouse mit vermerk nativer fehler  ","5"
" inzwischen habe ich mir sales firstclass  bei warehouse bestellt und installiert  die minimalanforderung meines systems ist gegeben  aber auch dieses programm startet nicht  es kommen oberflche laden und einrichtungsanzeigen dann nichts mehr  der aktivierungscode wird nicht angefordert  mit freundlichen gren ","1"
" sehr geehrte damen und herren  ich habe mein sales firstclass  neo mit der seriennummer d nun auf einen neuen rechner gespielt  da der alte pc defekt war nun wollte ich das programm nutzen  bentige dafr einen aktivierungscode  den ich laut internetwarehouse eingeben sollte ich wei aber leider nich tmehr  wo er ist knnte ich einen neuen code dafr bekommen  damit ich das programm wieder nutzen kann  vielen dank  mfg martin brahms ","6"
" ich kann keine dvd brennen  man schlgt mir ein brennprozedurupdate vor bezeichnung dllav  dll version      ","2"
" sehr geehrte damen und herren  mein em scanner nimmt die ablufe auf karte auf  von dort mchte ich den ablauf auf den pc bertragen  aber der em scanner wird nicht gefunden  was tun  ursprngliche nachricht habe die software unter windows  installiert  dennoch wird der em datenscanner nicht gefunden  habe auch den weg ueber den kompatibilitaetsmodus incl herunterladen der brenntreiber gewaehlt  kein resultat  frage gibt es ein upgrade fuer windows  oder was kann ich noch tun  mfg ","4"
" hallo  wir haben mit ihrem programm specs manager unser detailsheet fr den thringer auenverein  sektion flussdorf e  v  mit der domain vorbereitet und wollten sie ber die firma seven  net freischalten  soweit alles o  k  bis zum punkt  an dem die daten exportiert und auf der festplatte des heimatlichen pcs gespeichert werden sollten  ich bekomme immer die fehlermeldung nativer fehler  ich denke  dass es daran liegt  dass ich nicht wei  wo genau auf der festplatte ich es abspeichern soll  auch sdkarte geht nicht  haben sie einen tipp fr mich  dort wo die programme abgespeichert sind  u  a  auch warehouse  habe ich es auch versucht  geht leider nicht  auch desktop  oder unter dokumente geht es auch nicht  muss ich vorher irgendwas in ein anderes format umwandeln  vielen dank  ","5"
" hallo  brennen ist nicht moeglich  fehlerangabe wmem reports disc project build exception f  ich bitte um hilfe  danke  mfg  gpnter rumpelhofer ","5"
" mein programm ist warehouse sales firstclass  plus        nach umwandlung des ablaufs erkennt sales firstclass  neo zum brennen der dvd nicht den per com angeschlossenen externen brenner jacobs pwr und bricht mit der hinweis eines internen fehlers ab  ich habe das ca  viermal  auch als administrator und verschiedenen ablufen  versucht  andere meldungen gingen dem abbruch nicht voraus  der brenner wird ansonsten im system xp prof   erkannt  smtliche fehlerhinweise auf den warehouseseiten fhrten nicht zur lsung  ","2"
" beim brennen von blurays wird brennforgang unterbrochen  beschreibung internes problem mein pc ist ein amd phantomtmxquad core processor       gb ram  mein betriebsystem windows xp home edition  service pack   ","2"
" mein programm ist salesfirstclass ultimate        beim brennen des fertiggestellten ablaufes internes problem bei der durchfhrung prozessdateien und produkte zusammen zu einem ablauf erstellen und dann brennen das problem tritt immer auf  allerdings hat es einmal funktioniert zum brennen dennoch ist nur der  ablauf gebrannt worden und dieser hat mengel idem er stndige fehler beim anzeigen im dvd player hat  ich brauch den ablauf schnellstmglich   ","2"
